Filename	Background file	Start point (s)	SNR
common_voice_he_38142100.mp3	noise-free-sound-0504.wav	30.19	1.34
common_voice_he_38142101.mp3	noise-free-sound-0266.wav	18.88	4.46
common_voice_he_38142102.mp3	noise-free-sound-0239.wav	5.38	5.23
common_voice_he_38142103.mp3	noise-free-sound-0301.wav	58.01	4.60
common_voice_he_38142104.mp3	noise-free-sound-0216.wav	14.33	4.03
common_voice_he_38142105.mp3	noise-free-sound-0321.wav	3.02	2.19
common_voice_he_38143989.mp3	noise-free-sound-0836.wav	26.17	3.38
common_voice_he_38143990.mp3	noise-free-sound-0334.wav	143.17	2.66
common_voice_he_38143991.mp3	noise-free-sound-0248.wav	24.54	0.96
common_voice_he_38143992.mp3	noise-free-sound-0261.wav	56.25	2.18
common_voice_he_38143993.mp3	noise-free-sound-0740.wav	35.74	1.59
common_voice_he_38146664.mp3	noise-free-sound-0282.wav	9.52	4.90
common_voice_he_38146666.mp3	noise-free-sound-0230.wav	19.26	1.94
common_voice_he_38146667.mp3	noise-free-sound-0572.wav	89.75	2.15
common_voice_he_38146669.mp3	noise-sound-bible-0083.wav	10.67	4.20
common_voice_he_38146672.mp3	noise-free-sound-0048.wav	263.41	2.94
common_voice_he_38146690.mp3	noise-free-sound-0304.wav	36.03	3.48
common_voice_he_38146692.mp3	noise-free-sound-0661.wav	20.77	3.25
common_voice_he_38146694.mp3	noise-free-sound-0106.wav	21.70	3.68
common_voice_he_38146695.mp3	noise-free-sound-0430.wav	39.64	4.15
common_voice_he_38146696.mp3	noise-free-sound-0154.wav	5.31	4.56
common_voice_he_38146702.mp3	noise-sound-bible-0076.wav	18.30	2.49
common_voice_he_38146703.mp3	noise-free-sound-0651.wav	39.26	5.43
common_voice_he_38146704.mp3	noise-free-sound-0251.wav	14.03	5.30
common_voice_he_38146705.mp3	noise-free-sound-0545.wav	20.60	1.17
common_voice_he_38146706.mp3	noise-free-sound-0647.wav	55.31	2.37
common_voice_he_38154194.mp3	noise-free-sound-0544.wav	75.19	5.88
common_voice_he_38154195.mp3	noise-free-sound-0086.wav	19.36	4.55
common_voice_he_38154196.mp3	noise-free-sound-0674.wav	27.60	3.58
common_voice_he_38154197.mp3	noise-free-sound-0441.wav	6.03	5.87
common_voice_he_38154198.mp3	noise-sound-bible-0059.wav	17.56	5.74
common_voice_he_38154212.mp3	noise-free-sound-0475.wav	14.70	0.87
common_voice_he_38154213.mp3	noise-free-sound-0715.wav	23.73	0.56
common_voice_he_38154214.mp3	noise-free-sound-0442.wav	46.03	0.61
common_voice_he_38154215.mp3	noise-free-sound-0272.wav	26.58	2.16
common_voice_he_38154216.mp3	noise-free-sound-0743.wav	4.87	1.50
common_voice_he_38154224.mp3	noise-free-sound-0086.wav	18.37	4.45
common_voice_he_38154225.mp3	noise-free-sound-0715.wav	13.01	2.93
common_voice_he_38154227.mp3	noise-free-sound-0544.wav	79.79	0.59
common_voice_he_38154228.mp3	noise-free-sound-0109.wav	21.53	0.61
common_voice_he_38154229.mp3	noise-free-sound-0080.wav	11.38	1.62
common_voice_he_38154243.mp3	noise-free-sound-0076.wav	14.74	0.77
common_voice_he_38154244.mp3	noise-free-sound-0641.wav	25.73	4.59
common_voice_he_38154246.mp3	noise-free-sound-0130.wav	8.54	0.44
common_voice_he_38154247.mp3	noise-free-sound-0156.wav	82.65	0.29
common_voice_he_38154248.mp3	noise-free-sound-0461.wav	39.47	5.70
common_voice_he_38154253.mp3	noise-free-sound-0251.wav	21.09	5.33
common_voice_he_38154254.mp3	noise-free-sound-0216.wav	23.27	0.06
common_voice_he_38154255.mp3	noise-free-sound-0681.wav	36.43	0.48
common_voice_he_38154256.mp3	noise-free-sound-0154.wav	15.21	0.57
common_voice_he_38154257.mp3	noise-free-sound-0729.wav	30.02	5.13
common_voice_he_38154273.mp3	noise-free-sound-0035.wav	1.47	4.36
common_voice_he_38154274.mp3	noise-free-sound-0533.wav	21.36	1.00
common_voice_he_38154275.mp3	noise-free-sound-0230.wav	5.92	1.69
common_voice_he_38154276.mp3	noise-free-sound-0165.wav	19.16	2.75
common_voice_he_38154277.mp3	noise-free-sound-0729.wav	141.54	0.74
common_voice_he_38154307.mp3	noise-free-sound-0130.wav	25.22	3.73
common_voice_he_38154308.mp3	noise-free-sound-0173.wav	64.72	4.18
common_voice_he_38154309.mp3	noise-sound-bible-0075.wav	21.78	3.87
common_voice_he_38154310.mp3	noise-free-sound-0836.wav	4.64	0.32
common_voice_he_38154311.mp3	noise-free-sound-0580.wav	103.13	1.10
common_voice_he_38154332.mp3	noise-free-sound-0073.wav	113.22	3.16
common_voice_he_38154333.mp3	noise-free-sound-0282.wav	11.65	4.72
common_voice_he_38154335.mp3	noise-sound-bible-0059.wav	26.43	3.44
common_voice_he_38154336.mp3	noise-free-sound-0560.wav	17.45	2.56
common_voice_he_38154337.mp3	noise-free-sound-0064.wav	42.62	3.61
common_voice_he_38154352.mp3	noise-free-sound-0592.wav	5.76	2.94
common_voice_he_38154353.mp3	noise-free-sound-0647.wav	41.23	3.42
common_voice_he_38154354.mp3	noise-sound-bible-0049.wav	17.60	0.67
common_voice_he_38154355.mp3	noise-free-sound-0754.wav	52.18	1.59
common_voice_he_38154356.mp3	noise-free-sound-0441.wav	15.50	1.40
common_voice_he_38154372.mp3	noise-free-sound-0030.wav	67.67	0.84
common_voice_he_38154373.mp3	noise-free-sound-0457.wav	35.04	5.24
common_voice_he_38154374.mp3	noise-free-sound-0137.wav	47.71	3.25
common_voice_he_38154375.mp3	noise-free-sound-0560.wav	7.60	5.90
common_voice_he_38154376.mp3	noise-free-sound-0441.wav	35.64	2.61
common_voice_he_38154385.mp3	noise-free-sound-0787.wav	17.29	2.35
common_voice_he_38154386.mp3	noise-free-sound-0732.wav	24.70	4.51
common_voice_he_38154387.mp3	noise-free-sound-0651.wav	59.35	0.89
common_voice_he_38154389.mp3	noise-free-sound-0156.wav	3.41	2.69
common_voice_he_38154390.mp3	noise-free-sound-0235.wav	165.96	3.21
common_voice_he_38154392.mp3	noise-free-sound-0474.wav	22.82	3.35
common_voice_he_38154393.mp3	noise-free-sound-0066.wav	52.22	5.58
common_voice_he_38154394.mp3	noise-free-sound-0102.wav	130.37	4.05
common_voice_he_38154395.mp3	noise-free-sound-0552.wav	64.59	1.49
common_voice_he_38154396.mp3	noise-free-sound-0761.wav	0.71	4.53
common_voice_he_38154402.mp3	noise-free-sound-0154.wav	14.93	5.68
common_voice_he_38154403.mp3	noise-free-sound-0841.wav	43.67	3.29
common_voice_he_38154404.mp3	noise-free-sound-0114.wav	56.18	1.94
common_voice_he_38154405.mp3	noise-free-sound-0674.wav	3.04	3.50
common_voice_he_38154406.mp3	noise-free-sound-0552.wav	58.50	5.82
common_voice_he_38154407.mp3	noise-free-sound-0519.wav	3.45	2.42
common_voice_he_38154408.mp3	noise-free-sound-0545.wav	1.40	5.00
common_voice_he_38154409.mp3	noise-free-sound-0216.wav	7.46	5.73
common_voice_he_38154410.mp3	noise-free-sound-0546.wav	30.77	5.05
common_voice_he_38154411.mp3	noise-free-sound-0121.wav	34.57	3.47
common_voice_he_38154412.mp3	noise-free-sound-0824.wav	6.56	0.48
common_voice_he_38154413.mp3	noise-free-sound-0048.wav	228.48	0.60
common_voice_he_38154414.mp3	noise-free-sound-0266.wav	0.61	2.08
common_voice_he_38154415.mp3	noise-free-sound-0752.wav	21.79	0.43
common_voice_he_38154416.mp3	noise-free-sound-0519.wav	9.23	4.99
common_voice_he_38154417.mp3	noise-free-sound-0397.wav	1.51	3.07
common_voice_he_38154418.mp3	noise-free-sound-0278.wav	18.21	3.63
common_voice_he_38154419.mp3	noise-free-sound-0002.wav	17.40	5.17
common_voice_he_38154420.mp3	noise-free-sound-0545.wav	25.86	4.29
common_voice_he_38154421.mp3	noise-free-sound-0715.wav	20.16	4.69
common_voice_he_38154432.mp3	noise-free-sound-0661.wav	3.50	1.85
common_voice_he_38154433.mp3	noise-free-sound-0649.wav	42.32	2.82
common_voice_he_38154434.mp3	noise-free-sound-0173.wav	43.76	5.95
common_voice_he_38154435.mp3	noise-free-sound-0321.wav	4.34	1.20
common_voice_he_38154436.mp3	noise-free-sound-0522.wav	34.95	1.15
common_voice_he_38154442.mp3	noise-free-sound-0494.wav	37.86	1.87
common_voice_he_38154443.mp3	noise-free-sound-0754.wav	38.82	2.14
common_voice_he_38154444.mp3	noise-free-sound-0787.wav	15.15	1.98
common_voice_he_38154445.mp3	noise-free-sound-0142.wav	5.47	4.19
common_voice_he_38154446.mp3	noise-free-sound-0015.wav	25.75	4.68
common_voice_he_38154462.mp3	noise-free-sound-0733.wav	17.66	5.48
common_voice_he_38154463.mp3	noise-free-sound-0073.wav	9.28	2.23
common_voice_he_38154464.mp3	noise-free-sound-0266.wav	20.27	2.47
common_voice_he_38154465.mp3	noise-free-sound-0161.wav	16.38	5.88
common_voice_he_38154466.mp3	noise-free-sound-0442.wav	49.19	2.24
common_voice_he_38154467.mp3	noise-free-sound-0248.wav	55.49	0.05
common_voice_he_38154468.mp3	noise-free-sound-0439.wav	6.73	0.89
common_voice_he_38154479.mp3	noise-free-sound-0661.wav	24.50	5.84
common_voice_he_38154480.mp3	noise-free-sound-0304.wav	41.77	4.92
common_voice_he_38154481.mp3	noise-free-sound-0685.wav	24.10	4.82
common_voice_he_38154482.mp3	noise-free-sound-0101.wav	4.68	2.92
common_voice_he_38154483.mp3	noise-free-sound-0552.wav	3.20	1.41
common_voice_he_38154489.mp3	noise-free-sound-0160.wav	22.03	5.02
common_voice_he_38154490.mp3	noise-free-sound-0457.wav	7.40	5.02
common_voice_he_38154491.mp3	noise-free-sound-0752.wav	27.69	5.50
common_voice_he_38154492.mp3	noise-free-sound-0560.wav	83.33	0.49
common_voice_he_38154493.mp3	noise-free-sound-0266.wav	17.41	5.82
common_voice_he_38154499.mp3	noise-free-sound-0836.wav	33.99	4.96
common_voice_he_38154500.mp3	noise-free-sound-0301.wav	4.24	1.68
common_voice_he_38154501.mp3	noise-free-sound-0707.wav	14.49	5.06
common_voice_he_38154502.mp3	noise-free-sound-0446.wav	18.45	0.22
common_voice_he_38154503.mp3	noise-free-sound-0298.wav	15.65	5.07
common_voice_he_38154524.mp3	noise-free-sound-0475.wav	27.35	3.60
common_voice_he_38154525.mp3	noise-free-sound-0685.wav	8.90	5.56
common_voice_he_38154526.mp3	noise-free-sound-0649.wav	17.96	1.45
common_voice_he_38154527.mp3	noise-free-sound-0781.wav	41.44	2.73
common_voice_he_38154528.mp3	noise-free-sound-0480.wav	13.85	1.29
common_voice_he_38154534.mp3	noise-free-sound-0605.wav	9.20	4.08
common_voice_he_38154535.mp3	noise-free-sound-0160.wav	24.40	3.98
common_voice_he_38154536.mp3	noise-free-sound-0308.wav	7.76	2.24
common_voice_he_38154537.mp3	noise-free-sound-0117.wav	18.87	0.37
common_voice_he_38154538.mp3	noise-free-sound-0700.wav	15.66	3.73
common_voice_he_38154539.mp3	noise-free-sound-0278.wav	6.32	3.42
common_voice_he_38154540.mp3	noise-free-sound-0270.wav	165.16	0.28
common_voice_he_38154541.mp3	noise-free-sound-0298.wav	1.54	3.83
common_voice_he_38154542.mp3	noise-free-sound-0322.wav	21.56	3.46
common_voice_he_38154543.mp3	noise-free-sound-0433.wav	8.19	0.96
common_voice_he_38154544.mp3	noise-free-sound-0290.wav	6.82	0.73
common_voice_he_38154545.mp3	noise-free-sound-0606.wav	47.15	5.64
common_voice_he_38154546.mp3	noise-free-sound-0109.wav	9.45	2.24
common_voice_he_38154547.mp3	noise-sound-bible-0048.wav	29.15	5.29
common_voice_he_38154548.mp3	noise-free-sound-0031.wav	8.95	4.26
common_voice_he_38154549.mp3	noise-free-sound-0646.wav	10.47	5.66
common_voice_he_38154550.mp3	noise-free-sound-0430.wav	5.44	5.91
common_voice_he_38154551.mp3	noise-free-sound-0441.wav	38.02	1.21
common_voice_he_38154552.mp3	noise-free-sound-0649.wav	9.44	4.26
common_voice_he_38154553.mp3	noise-free-sound-0813.wav	36.79	3.47
common_voice_he_38154554.mp3	noise-free-sound-0152.wav	0.20	4.15
common_voice_he_38154555.mp3	noise-sound-bible-0060.wav	33.82	2.24
common_voice_he_38154556.mp3	noise-free-sound-0519.wav	4.74	2.71
common_voice_he_38154557.mp3	noise-free-sound-0035.wav	2.92	3.17
common_voice_he_38154558.mp3	noise-free-sound-0290.wav	28.74	3.29
common_voice_he_38154559.mp3	noise-free-sound-0677.wav	14.87	2.80
common_voice_he_38154560.mp3	noise-free-sound-0646.wav	4.62	2.96
common_voice_he_38154561.mp3	noise-free-sound-0455.wav	28.97	3.68
common_voice_he_38154562.mp3	noise-free-sound-0035.wav	18.15	2.32
common_voice_he_38154563.mp3	noise-free-sound-0064.wav	24.79	3.08
common_voice_he_38154564.mp3	noise-free-sound-0105.wav	95.37	4.01
common_voice_he_38169207.mp3	noise-sound-bible-0075.wav	9.31	5.92
common_voice_he_38169208.mp3	noise-free-sound-0671.wav	17.77	0.47
common_voice_he_38169209.mp3	noise-free-sound-0066.wav	12.31	2.23
common_voice_he_38169210.mp3	noise-free-sound-0649.wav	1.41	1.21
common_voice_he_38169211.mp3	noise-free-sound-0055.wav	16.85	3.79
common_voice_he_38169212.mp3	noise-free-sound-0660.wav	19.80	4.07
common_voice_he_38169213.mp3	noise-free-sound-0593.wav	28.76	5.95
common_voice_he_38169214.mp3	noise-free-sound-0282.wav	31.08	2.23
common_voice_he_38169215.mp3	noise-free-sound-0572.wav	113.29	0.52
common_voice_he_38169216.mp3	noise-free-sound-0131.wav	32.72	5.26
common_voice_he_38169217.mp3	noise-free-sound-0824.wav	19.25	3.90
common_voice_he_38169218.mp3	noise-free-sound-0142.wav	19.35	4.63
common_voice_he_38169219.mp3	noise-free-sound-0248.wav	17.82	3.60
common_voice_he_38169220.mp3	noise-free-sound-0646.wav	24.58	3.36
common_voice_he_38169221.mp3	noise-free-sound-0102.wav	121.50	1.76
common_voice_he_38195450.mp3	noise-free-sound-0381.wav	15.65	2.89
common_voice_he_38195451.mp3	noise-free-sound-0042.wav	288.98	0.08
common_voice_he_38195452.mp3	noise-free-sound-0480.wav	4.03	5.44
common_voice_he_38195453.mp3	noise-free-sound-0640.wav	9.44	0.36
common_voice_he_38195454.mp3	noise-sound-bible-0045.wav	1.34	0.78
common_voice_he_38196113.mp3	noise-free-sound-0173.wav	74.66	1.04
common_voice_he_38196114.mp3	noise-free-sound-0733.wav	21.78	3.65
common_voice_he_38196115.mp3	noise-free-sound-0232.wav	32.20	0.87
common_voice_he_38196116.mp3	noise-free-sound-0381.wav	17.44	2.85
common_voice_he_38196117.mp3	noise-free-sound-0370.wav	23.87	5.68
common_voice_he_38196118.mp3	noise-free-sound-0842.wav	63.00	2.48
common_voice_he_38196119.mp3	noise-free-sound-0592.wav	2.38	1.22
common_voice_he_38196120.mp3	noise-free-sound-0109.wav	7.13	0.42
common_voice_he_38196121.mp3	noise-free-sound-0623.wav	26.38	3.76
common_voice_he_38196122.mp3	noise-free-sound-0841.wav	1.93	4.41
common_voice_he_38196123.mp3	noise-free-sound-0001.wav	9.22	1.27
common_voice_he_38196124.mp3	noise-free-sound-0580.wav	110.28	5.77
common_voice_he_38196125.mp3	noise-free-sound-0243.wav	0.21	4.81
common_voice_he_38196126.mp3	noise-sound-bible-0049.wav	7.84	1.64
common_voice_he_38196127.mp3	noise-free-sound-0531.wav	10.37	4.42
common_voice_he_38283249.mp3	noise-free-sound-0334.wav	123.94	1.07
common_voice_he_38283250.mp3	noise-free-sound-0308.wav	1.16	5.89
common_voice_he_38283251.mp3	noise-free-sound-0455.wav	35.63	3.75
common_voice_he_38283252.mp3	noise-free-sound-0321.wav	56.82	5.35
common_voice_he_38283253.mp3	noise-free-sound-0266.wav	19.25	0.44
common_voice_he_38303147.mp3	noise-free-sound-0308.wav	9.70	4.62
common_voice_he_38303148.mp3	noise-free-sound-0172.wav	32.68	4.06
common_voice_he_38303149.mp3	noise-free-sound-0640.wav	18.39	3.59
common_voice_he_38303150.mp3	noise-free-sound-0293.wav	37.11	3.04
common_voice_he_38303151.mp3	noise-free-sound-0649.wav	28.92	3.56
common_voice_he_38371319.mp3	noise-free-sound-0623.wav	4.48	4.34
common_voice_he_38371320.mp3	noise-sound-bible-0075.wav	16.26	5.51
common_voice_he_38371321.mp3	noise-free-sound-0382.wav	55.56	0.04
common_voice_he_38371322.mp3	noise-free-sound-0105.wav	153.78	3.74
common_voice_he_38371323.mp3	noise-free-sound-0649.wav	44.71	4.81
common_voice_he_38371339.mp3	noise-free-sound-0580.wav	66.99	4.60
common_voice_he_38371340.mp3	noise-free-sound-0114.wav	1.24	2.10
common_voice_he_38371341.mp3	noise-free-sound-0605.wav	4.15	2.61
common_voice_he_38371342.mp3	noise-free-sound-0151.wav	39.64	5.69
common_voice_he_38371343.mp3	noise-free-sound-0819.wav	65.55	1.05
common_voice_he_38568963.mp3	noise-free-sound-0233.wav	26.80	2.74
common_voice_he_38568964.mp3	noise-free-sound-0011.wav	3.07	3.65
common_voice_he_38568965.mp3	noise-free-sound-0101.wav	92.59	4.18
common_voice_he_38568966.mp3	noise-free-sound-0567.wav	7.63	5.65
common_voice_he_38568967.mp3	noise-free-sound-0600.wav	8.59	2.43
common_voice_he_38569669.mp3	noise-free-sound-0725.wav	22.02	4.14
common_voice_he_38569670.mp3	noise-free-sound-0551.wav	12.76	4.33
common_voice_he_38569671.mp3	noise-free-sound-0177.wav	96.98	3.32
common_voice_he_38569672.mp3	noise-free-sound-0153.wav	0.09	1.23
common_voice_he_38569673.mp3	noise-free-sound-0781.wav	20.68	3.74
common_voice_he_38569679.mp3	noise-free-sound-0828.wav	53.11	0.70
common_voice_he_38569680.mp3	noise-free-sound-0381.wav	4.93	0.36
common_voice_he_38569681.mp3	noise-free-sound-0064.wav	3.67	0.56
common_voice_he_38569682.mp3	noise-free-sound-0158.wav	58.03	3.01
common_voice_he_38569683.mp3	noise-free-sound-0752.wav	27.09	2.91
common_voice_he_38569689.mp3	noise-free-sound-0709.wav	7.40	3.49
common_voice_he_38569690.mp3	noise-free-sound-0131.wav	32.53	3.95
common_voice_he_38569691.mp3	noise-sound-bible-0075.wav	18.32	1.12
common_voice_he_38569692.mp3	noise-free-sound-0740.wav	54.39	1.24
common_voice_he_38569693.mp3	noise-free-sound-0397.wav	30.51	2.15
common_voice_he_38569694.mp3	noise-free-sound-0340.wav	1.56	0.57
common_voice_he_38569696.mp3	noise-free-sound-0660.wav	35.58	1.08
common_voice_he_38569698.mp3	noise-free-sound-0594.wav	62.23	5.75
common_voice_he_38569700.mp3	noise-sound-bible-0048.wav	15.40	5.29
common_voice_he_38569702.mp3	noise-free-sound-0280.wav	50.61	0.24
common_voice_he_38569704.mp3	noise-free-sound-0681.wav	38.04	5.72
common_voice_he_38569705.mp3	noise-free-sound-0761.wav	26.43	5.04
common_voice_he_38569706.mp3	noise-free-sound-0546.wav	31.91	2.44
common_voice_he_38569707.mp3	noise-free-sound-0660.wav	2.19	2.22
common_voice_he_38569708.mp3	noise-free-sound-0383.wav	8.17	0.27
common_voice_he_38569714.mp3	noise-free-sound-0494.wav	36.06	1.54
common_voice_he_38569715.mp3	noise-free-sound-0230.wav	7.95	2.59
common_voice_he_38569716.mp3	noise-free-sound-0533.wav	24.78	5.16
common_voice_he_38569717.mp3	noise-free-sound-0086.wav	32.92	3.06
common_voice_he_38569718.mp3	noise-free-sound-0102.wav	0.37	5.26
common_voice_he_38569729.mp3	noise-free-sound-0086.wav	23.93	5.47
common_voice_he_38569730.mp3	noise-free-sound-0818.wav	18.13	5.41
common_voice_he_38569731.mp3	noise-free-sound-0251.wav	8.78	0.96
common_voice_he_38569732.mp3	noise-free-sound-0819.wav	45.83	4.19
common_voice_he_38569733.mp3	noise-free-sound-0497.wav	255.38	3.15
common_voice_he_38569739.mp3	noise-free-sound-0254.wav	24.41	3.18
common_voice_he_38569740.mp3	noise-free-sound-0308.wav	40.31	2.65
common_voice_he_38569741.mp3	noise-free-sound-0551.wav	11.95	0.22
common_voice_he_38569742.mp3	noise-free-sound-0707.wav	1.58	4.95
common_voice_he_38569743.mp3	noise-free-sound-0256.wav	22.47	1.47
common_voice_he_38569868.mp3	noise-free-sound-0504.wav	39.75	0.44
common_voice_he_38569879.mp3	noise-free-sound-0398.wav	23.99	5.57
common_voice_he_38594317.mp3	noise-free-sound-0784.wav	14.62	2.62
common_voice_he_38610380.mp3	noise-free-sound-0248.wav	2.18	0.64
common_voice_he_38610382.mp3	noise-free-sound-0598.wav	2.48	4.33
common_voice_he_38610384.mp3	noise-free-sound-0278.wav	18.51	0.83
common_voice_he_38610386.mp3	noise-free-sound-0106.wav	17.65	1.35
common_voice_he_38610389.mp3	noise-free-sound-0708.wav	32.66	1.76
common_voice_he_38610395.mp3	noise-free-sound-0121.wav	36.75	2.57
common_voice_he_38610396.mp3	noise-free-sound-0233.wav	14.70	1.89
common_voice_he_38610397.mp3	noise-free-sound-0131.wav	44.43	2.17
common_voice_he_38610398.mp3	noise-free-sound-0165.wav	10.38	3.94
common_voice_he_38610399.mp3	noise-free-sound-0137.wav	39.67	4.70
common_voice_he_38610885.mp3	noise-free-sound-0828.wav	23.86	0.75
common_voice_he_38610886.mp3	noise-free-sound-0334.wav	56.74	3.19
common_voice_he_38610887.mp3	noise-free-sound-0397.wav	34.39	4.67
common_voice_he_38610888.mp3	noise-free-sound-0334.wav	79.47	4.97
common_voice_he_38610889.mp3	noise-free-sound-0781.wav	38.25	3.42
common_voice_he_38610890.mp3	noise-free-sound-0233.wav	30.87	3.30
common_voice_he_38610891.mp3	noise-free-sound-0381.wav	8.99	0.59
common_voice_he_38610892.mp3	noise-free-sound-0304.wav	55.54	4.53
common_voice_he_38610893.mp3	noise-free-sound-0824.wav	19.52	5.09
common_voice_he_38610894.mp3	noise-sound-bible-0059.wav	10.18	5.30
common_voice_he_38610895.mp3	noise-free-sound-0165.wav	12.26	5.67
common_voice_he_38610896.mp3	noise-free-sound-0131.wav	39.43	2.75
common_voice_he_38610897.mp3	noise-free-sound-0243.wav	12.46	3.45
common_voice_he_38610898.mp3	noise-free-sound-0568.wav	77.52	5.55
common_voice_he_38610899.mp3	noise-free-sound-0142.wav	12.67	3.35
common_voice_he_38610900.mp3	noise-free-sound-0455.wav	12.17	0.15
common_voice_he_38610901.mp3	noise-free-sound-0397.wav	6.33	3.03
common_voice_he_38610902.mp3	noise-free-sound-0418.wav	12.20	5.49
common_voice_he_38610903.mp3	noise-free-sound-0451.wav	32.40	0.40
common_voice_he_38610904.mp3	noise-free-sound-0086.wav	24.38	4.91
